Src IP,Dst IP,isAttack,type_attack
134.221.96.3,192.195.0.40,BENIGN,BENIGN
134.221.96.1,36.244.0.237,BENIGN,BENIGN
134.221.96.2,245.106.4.214,BENIGN,BENIGN
134.221.96.3,160.61.0.39,BENIGN,BENIGN
134.221.96.1,148.235.0.41,BENIGN,BENIGN
134.221.96.11,128.108.0.41,BENIGN,BENIGN
134.221.96.12,249.146.0.41,BENIGN,BENIGN
134.221.96.2,209.12.4.207,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
204.79.197.219,192.168.18.20,BENIGN,BENIGN
134.221.96.2,255.186.0.43,ATTACK,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.7,173.89.0.40,BENIGN,BENIGN
134.221.96.15,239.37.0.42,BENIGN,BENIGN
134.221.96.1,36.244.4.209,BENIGN,BENIGN
134.221.96.12,49.13.0.45,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.5,160.252.5.84,BENIGN,BENIGN
134.221.96.11,128.108.0.47,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.5,255.148.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.6,212.21.0.39,BENIGN,BENIGN
134.221.96.15,134.185.0.40,BENIGN,BENIGN
134.221.96.9,152.109.0.41,BENIGN,BENIGN
134.221.96.3,160.61.0.43,BENIGN,BENIGN
134.221.96.9,141.116.0.43,BENIGN,BENIGN
20.44.10.122,192.168.18.20,BENIGN,BENIGN
134.221.96.6,29.86.0.41,BENIGN,BENIGN
134.221.96.9,152.109.0.40,BENIGN,BENIGN
134.221.96.2,235.169.0.40,BENIGN,BENIGN
134.221.96.9,0.158.0.20,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.13,200.28.0.20,BENIGN,BENIGN
134.221.96.15,131.200.0.43,BENIGN,BENIGN
134.221.96.4,88.247.4.214,BENIGN,BENIGN
134.221.96.11,150.189.4.214,BENIGN,BENIGN
134.221.96.5,19.53.0.37,BENIGN,BENIGN
134.221.96.12,0.208.0.41,BENIGN,BENIGN
134.221.96.14,193.186.0.39,BENIGN,BENIGN
134.221.96.1,241.141.0.39,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.4,195.6.4.214,BENIGN,BENIGN
134.221.96.12,229.181.0.39,BENIGN,BENIGN
134.221.96.4,247.94.0.39,BENIGN,BENIGN
134.221.96.3,78.103.0.41,BENIGN,BENIGN
134.221.96.1,150.84.0.39,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.13,139.6.4.214,BENIGN,BENIGN
134.221.96.8,151.240.0.56,BENIGN,BENIGN
134.221.96.0,0.0.0.32,BENIGN,BENIGN
134.221.96.1,238.124.4.214,BENIGN,BENIGN
134.221.96.10,26.117.0.43,BENIGN,BENIGN
134.221.96.9,187.32.1.86,BENIGN,BENIGN
134.221.96.4,17.247.4.214,BENIGN,BENIGN
134.221.96.7,16.105.4.214,BENIGN,BENIGN
134.221.96.7,166.23.0.41,BENIGN,BENIGN
134.221.96.0,83.180.0.37,BENIGN,BENIGN
134.221.96.7,79.112.0.37,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.5,70.249.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.15,88.176.0.37,BENIGN,BENIGN
134.221.96.3,221.232.0.37,BENIGN,BENIGN
134.221.96.8,230.45.1.115,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.0,21.213.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.11,4.193.4.214,BENIGN,BENIGN
134.221.96.12,77.161.0.41,BENIGN,BENIGN
134.221.96.15,58.107.0.41,BENIGN,BENIGN
134.221.96.9,141.116.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.3,216.200.4.214,BENIGN,BENIGN
134.221.96.4,9.133.0.32,BENIGN,BENIGN
134.221.96.5,143.23.0.39,BENIGN,BENIGN
134.221.96.9,120.50.0.45,BENIGN,BENIGN
134.221.96.10,231.202.5.132,BENIGN,BENIGN
134.221.96.4,9.133.0.142,BENIGN,BENIGN
134.221.96.5,35.9.0.45,BENIGN,BENIGN
134.221.96.5,197.231.0.48,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.14,67.205.0.39,BENIGN,BENIGN
134.221.96.4,0.155.0.41,BENIGN,BENIGN
134.221.96.13,9.245.0.41,BENIGN,BENIGN
134.221.96.12,49.13.0.40,BENIGN,BENIGN
134.221.96.0,74.159.0.20,BENIGN,BENIGN
134.221.96.2,255.216.0.20,BENIGN,BENIGN
134.221.96.11,145.24.5.132,BENIGN,BENIGN
134.221.96.12,75.164.0.59,BENIGN,BENIGN
134.221.96.15,239.37.0.160,BENIGN,BENIGN
134.221.96.4,222.170.0.45,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.4,88.247.0.41,BENIGN,BENIGN
134.221.96.5,99.141.0.37,BENIGN,BENIGN
134.221.96.2,8.38.0.37,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.8,52.234.4.214,BENIGN,BENIGN
134.221.96.14,70.22.0.47,BENIGN,BENIGN
134.221.96.11,19.82.4.214,BENIGN,BENIGN
134.221.96.14,70.22.0.41,BENIGN,BENIGN
134.221.96.10,225.63.0.41,BENIGN,BENIGN
134.221.96.5,48.42.0.49,BENIGN,BENIGN
134.221.96.7,16.105.0.46,BENIGN,BENIGN
134.221.96.1,158.55.0.39,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.15,134.185.0.39,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.12,30.167.4.214,BENIGN,BENIGN
134.221.96.6,223.121.0.44,BENIGN,BENIGN
134.221.96.5,48.42.1.105,BENIGN,BENIGN
134.221.96.5,195.89.4.214,BENIGN,BENIGN
134.221.96.6,180.233.4.214,BENIGN,BENIGN
134.221.96.6,169.206.0.37,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.11,105.34.0.40,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.6,223.121.0.45,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.7,194.191.0.41,BENIGN,BENIGN
134.221.96.6,223.121.0.43,BENIGN,BENIGN
134.221.96.7,11.199.0.37,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.2,206.138.0.20,BENIGN,BENIGN
192.168.18.1,239.255.255.250,BENIGN,BENIGN
68.67.153.38,192.168.18.20,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.11,128.108.3.95,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.7,92.2.4.207,BENIGN,BENIGN
134.221.96.6,223.121.0.40,BENIGN,BENIGN
134.221.96.8,197.45.0.170,BENIGN,BENIGN
134.221.96.8,94.178.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.11,128.108.0.48,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.15,72.190.4.210,BENIGN,BENIGN
134.221.96.9,47.85.0.43,BENIGN,BENIGN
134.221.96.13,22.135.0.48,BENIGN,BENIGN
134.221.96.9,76.208.0.20,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.7,80.33.0.40,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.3,85.209.4.214,BENIGN,BENIGN
134.221.96.0,188.3.0.41,BENIGN,BENIGN
134.221.96.7,16.105.0.41,BENIGN,BENIGN
192.168.18.20,172.217.30.4,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.9,158.43.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.11,65.103.0.41,BENIGN,BENIGN
134.221.96.2,188.54.0.20,BENIGN,BENIGN
134.221.96.5,178.14.0.20,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.15,37.106.0.47,BENIGN,BENIGN
134.221.96.6,42.174.0.39,BENIGN,BENIGN
134.221.96.13,76.177.0.20,BENIGN,BENIGN
134.221.96.0,218.122.3.149,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.4,101.68.0.39,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.3,10.167.0.45,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.1,187.99.0.41,BENIGN,BENIGN
134.221.96.2,209.12.1.116,BENIGN,BENIGN
134.221.96.10,37.135.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.13,37.217.0.37,BENIGN,BENIGN
134.221.96.12,75.164.4.214,BENIGN,BENIGN
134.221.96.4,40.23.4.214,BENIGN,BENIGN
134.221.96.3,185.114.0.43,ATTACK,BENIGN
134.221.96.4,192.255.0.20,BENIGN,BENIGN
134.221.96.5,208.61.0.40,BENIGN,BENIGN
134.221.96.13,127.19.0.45,BENIGN,BENIGN
134.221.96.4,88.247.0.39,BENIGN,BENIGN
134.221.96.2,209.12.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.7,32.104.0.20,BENIGN,BENIGN
134.221.96.14,70.22.0.48,BENIGN,BENIGN
134.221.96.14,129.125.5.84,BENIGN,BENIGN
134.221.96.7,43.20.0.45,BENIGN,BENIGN
134.221.96.14,9.19.0.39,BENIGN,BENIGN
134.221.96.15,117.165.4.214,BENIGN,BENIGN
134.221.96.1,69.238.4.214,BENIGN,BENIGN
134.221.96.12,13.174.0.37,BENIGN,BENIGN
134.221.96.13,93.72.0.40,BENIGN,BENIGN
134.221.96.6,107.120.4.214,BENIGN,BENIGN
134.221.96.8,170.83.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.11,150.189.0.37,BENIGN,BENIGN
134.221.96.1,161.125.1.106,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.4,37.198.0.41,BENIGN,BENIGN
134.221.96.5,30.235.0.44,BENIGN,BENIGN
134.221.96.6,139.167.0.41,BENIGN,BENIGN
134.221.96.0,243.242.4.214,BENIGN,BENIGN
134.221.96.11,202.3.2.18,BENIGN,BENIGN
134.221.96.15,117.165.0.48,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.3,191.122.4.214,BENIGN,BENIGN
134.221.96.14,70.22.1.92,BENIGN,BENIGN
134.221.96.10,111.51.4.214,BENIGN,BENIGN
134.221.96.4,186.75.0.40,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.6,147.28.0.37,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.11,102.118.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.9,184.215.0.40,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.1,241.141.0.44,ATTACK,BENIGN
134.221.96.13,22.135.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.13,63.96.0.42,ATTACK,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.9,141.116.0.39,BENIGN,BENIGN
134.221.96.11,130.245.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.1,117.96.0.20,BENIGN,BENIGN
134.221.96.15,62.127.0.43,BENIGN,BENIGN
134.221.96.6,138.63.4.214,BENIGN,BENIGN
134.221.96.12,49.245.0.37,BENIGN,BENIGN
134.221.96.11,230.248.1.96,BENIGN,BENIGN
134.221.96.14,21.179.0.20,BENIGN,BENIGN
134.221.96.3,10.167.4.214,BENIGN,BENIGN
134.221.96.0,237.95.4.214,BENIGN,BENIGN
134.221.96.12,246.139.0.37,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.9,134.80.0.41,BENIGN,BENIGN
134.221.96.7,173.89.0.39,BENIGN,BENIGN
134.221.96.7,115.53.0.20,BENIGN,BENIGN
134.221.96.6,42.174.4.214,BENIGN,BENIGN
134.221.96.10,136.92.4.214,BENIGN,BENIGN
134.221.96.8,151.240.0.32,BENIGN,BENIGN
134.221.96.12,246.139.0.41,BENIGN,BENIGN
134.221.96.10,31.208.0.20,BENIGN,BENIGN
134.221.96.10,26.117.0.41,ATTACK,BENIGN
134.221.96.13,127.19.3.234,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.11,28.189.0.41,BENIGN,BENIGN
134.221.96.3,211.180.0.43,BENIGN,BENIGN
20.201.14.155,192.168.18.20,BENIGN,BENIGN
134.221.96.8,101.73.0.45,BENIGN,BENIGN
134.221.96.4,143.69.4.214,BENIGN,BENIGN
134.221.96.15,50.165.0.39,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.12,58.111.0.45,BENIGN,BENIGN
134.221.96.4,47.159.4.214,BENIGN,BENIGN
134.221.96.2,82.5.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.4,254.80.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.3,245.88.0.41,BENIGN,BENIGN
134.221.96.13,22.135.4.207,BENIGN,BENIGN
134.221.96.10,138.138.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.15,239.37.0.46,BENIGN,BENIGN
134.221.96.2,224.94.2.161,BENIGN,BENIGN
134.221.96.6,42.174.0.46,BENIGN,BENIGN
134.221.96.8,159.123.0.37,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.4,63.226.0.21,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.5,98.56.0.40,BENIGN,BENIGN
134.221.96.2,143.47.0.41,BENIGN,BENIGN
134.221.96.9,134.80.4.214,BENIGN,BENIGN
134.221.96.6,212.21.0.40,BENIGN,BENIGN
134.221.96.10,17.228.0.41,BENIGN,BENIGN
134.221.96.3,85.209.0.39,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.4,17.247.0.40,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.15,150.126.4.214,BENIGN,BENIGN
134.221.96.15,191.186.0.41,BENIGN,BENIGN
134.221.96.11,42.100.4.214,BENIGN,BENIGN
134.221.96.12,246.139.0.49,BENIGN,BENIGN
134.221.96.15,77.121.0.181,BENIGN,BENIGN
134.221.96.0,75.82.0.40,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.12,58.111.4.214,BENIGN,BENIGN
134.221.96.1,36.244.4.210,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.5,220.56.2.220,BENIGN,BENIGN
134.221.96.0,132.161.0.45,BENIGN,BENIGN
134.221.96.5,115.249.4.214,BENIGN,BENIGN
134.221.96.1,241.141.0.42,BENIGN,BENIGN
134.221.96.8,136.75.0.40,ATTACK,BENIGN
134.221.96.2,8.38.0.41,BENIGN,BENIGN
134.221.96.9,152.109.4.207,BENIGN,BENIGN
134.221.96.8,197.45.0.44,BENIGN,BENIGN
134.221.96.4,37.198.0.43,BENIGN,BENIGN
134.221.96.13,111.158.0.41,BENIGN,BENIGN
134.221.96.13,63.96.0.40,BENIGN,BENIGN
134.221.96.0,158.28.0.20,BENIGN,BENIGN
134.221.96.1,36.244.0.41,BENIGN,BENIGN
134.221.96.13,63.96.4.214,BENIGN,BENIGN
134.221.96.13,125.48.0.37,BENIGN,BENIGN
134.221.96.5,220.58.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.12,49.13.0.37,BENIGN,BENIGN
134.221.96.5,123.245.0.43,BENIGN,BENIGN
134.221.96.3,76.176.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.3,227.166.0.37,BENIGN,BENIGN
134.221.96.7,98.97.0.41,BENIGN,BENIGN
134.221.96.1,117.96.5.132,BENIGN,BENIGN
134.221.96.6,29.86.0.45,BENIGN,BENIGN
134.221.96.7,92.2.1.105,BENIGN,BENIGN
134.221.96.15,108.53.0.39,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.15,117.165.4.207,BENIGN,BENIGN
134.221.96.14,104.136.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.1,69.238.0.41,BENIGN,BENIGN
134.221.96.12,229.181.0.43,BENIGN,BENIGN
134.221.96.1,212.195.0.41,BENIGN,BENIGN
134.221.96.0,129.176.0.45,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.0,129.176.4.214,BENIGN,BENIGN
134.221.96.8,61.230.4.214,BENIGN,BENIGN
134.221.96.15,220.98.0.37,BENIGN,BENIGN
134.221.96.13,3.55.0.59,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.5,70.249.0.37,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.4,160.71.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.7,75.159.5.84,BENIGN,BENIGN
134.221.96.8,159.123.0.39,BENIGN,BENIGN
134.221.96.5,48.42.0.199,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.11,138.194.4.209,ATTACK,BENIGN
134.221.96.5,66.136.4.214,BENIGN,BENIGN
134.221.96.2,205.91.0.39,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.15,216.101.0.110,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.8,89.185.4.214,BENIGN,BENIGN
134.221.96.15,72.190.0.40,BENIGN,BENIGN
134.221.96.15,150.126.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.0,203.243.0.20,BENIGN,BENIGN
134.221.96.3,176.96.0.48,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.5,143.23.0.40,BENIGN,BENIGN
134.221.96.9,16.86.4.214,BENIGN,BENIGN
134.221.96.9,187.32.1.102,BENIGN,BENIGN
134.221.96.4,105.209.4.214,BENIGN,BENIGN
134.221.96.1,161.125.0.48,BENIGN,BENIGN
134.221.96.3,245.88.4.214,BENIGN,BENIGN
20.201.52.37,192.168.18.20,BENIGN,BENIGN
134.221.96.5,81.3.4.207,ATTACK,BENIGN
40.90.8.111,192.168.18.20,BENIGN,BENIGN
134.221.96.14,70.22.1.74,BENIGN,BENIGN
134.221.96.4,9.133.0.132,BENIGN,BENIGN
134.221.96.5,208.61.0.42,BENIGN,BENIGN
134.221.96.1,158.55.0.43,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.14,70.22.0.164,BENIGN,BENIGN
134.221.96.10,96.136.4.214,BENIGN,BENIGN
134.221.96.10,129.198.0.20,BENIGN,BENIGN
134.221.96.7,151.9.5.132,BENIGN,BENIGN
134.221.96.7,92.2.4.214,BENIGN,BENIGN
134.221.96.2,223.47.0.40,BENIGN,BENIGN
134.221.96.0,216.151.0.37,BENIGN,BENIGN
134.221.96.2,209.91.0.45,BENIGN,BENIGN
134.221.96.7,47.35.0.41,BENIGN,BENIGN
134.221.96.7,162.180.0.86,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.12,13.174.4.214,BENIGN,BENIGN
134.221.96.6,118.136.0.37,BENIGN,BENIGN
134.221.96.7,77.60.0.20,BENIGN,BENIGN
134.221.96.3,211.180.0.41,BENIGN,BENIGN
134.221.96.8,197.45.0.40,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.11,155.95.0.46,BENIGN,BENIGN
134.221.96.7,63.13.0.48,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.10,249.248.4.214,BENIGN,BENIGN
134.221.96.6,42.174.0.40,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.12,210.179.4.214,BENIGN,BENIGN
134.221.96.12,233.168.0.43,BENIGN,BENIGN
134.221.96.7,16.105.4.207,BENIGN,BENIGN
134.221.96.3,176.96.0.37,BENIGN,BENIGN
134.221.96.5,160.252.0.55,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.2,205.91.4.214,BENIGN,BENIGN
134.221.96.0,239.73.0.37,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.4,160.71.0.41,BENIGN,BENIGN
134.221.96.1,238.124.0.39,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.13,94.5.0.20,BENIGN,BENIGN
134.221.96.13,22.135.4.214,BENIGN,BENIGN
134.221.96.3,215.63.0.20,BENIGN,BENIGN
134.221.96.11,155.95.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.14,193.186.0.41,BENIGN,BENIGN
134.221.96.13,218.114.0.45,BENIGN,BENIGN
134.221.96.1,119.9.4.210,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.5,30.235.0.39,BENIGN,BENIGN
134.221.96.9,189.208.0.20,BENIGN,BENIGN
134.221.96.6,183.228.0.39,BENIGN,BENIGN
134.221.96.11,11.136.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.15,42.12.0.41,BENIGN,BENIGN
134.221.96.2,143.47.4.214,BENIGN,BENIGN
134.221.96.10,144.205.0.42,BENIGN,BENIGN
134.221.96.5,98.56.0.46,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.5,48.42.4.207,BENIGN,BENIGN
134.221.96.9,187.32.0.200,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.1,229.173.4.214,BENIGN,BENIGN
134.221.96.8,24.139.0.20,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.11,85.99.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.9,152.109.4.210,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.3,192.195.4.214,BENIGN,BENIGN
134.221.96.15,216.101.0.43,BENIGN,BENIGN
134.221.96.10,167.33.4.214,BENIGN,BENIGN
134.221.96.1,119.9.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.11,150.189.0.48,BENIGN,BENIGN
134.221.96.15,239.37.4.214,BENIGN,BENIGN
134.221.96.15,72.252.0.41,BENIGN,BENIGN
134.221.96.13,93.72.0.39,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.12,198.76.0.48,BENIGN,BENIGN
134.221.96.10,144.205.0.39,BENIGN,BENIGN
134.221.96.4,103.88.0.41,BENIGN,BENIGN
134.221.96.4,40.23.0.41,BENIGN,BENIGN
134.221.96.2,224.94.0.44,BENIGN,BENIGN
134.221.96.6,223.121.0.243,BENIGN,BENIGN
134.221.96.13,141.252.0.40,ATTACK,BENIGN
134.221.96.9,152.109.0.37,BENIGN,BENIGN
134.221.96.2,133.115.0.48,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.6,42.174.0.44,BENIGN,BENIGN
20.44.10.122,192.168.18.20,BENIGN,BENIGN
134.221.96.8,230.45.0.41,ATTACK,BENIGN
134.221.96.7,166.46.0.100,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.5,81.3.0.47,BENIGN,BENIGN
