Src IP,Dst IP,isAttack,type_attack
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.1,149.216.0.225,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,224.0.0.22,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.10,30.86.4.214,BENIGN,BENIGN
134.221.96.13,229.241.0.42,ATTACK,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.3,122.179.0.182,BENIGN,BENIGN
134.221.96.15,183.4.4.214,BENIGN,BENIGN
20.189.173.13,192.168.18.20,BENIGN,BENIGN
134.221.96.3,180.47.0.43,BENIGN,BENIGN
134.221.96.14,42.57.0.42,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.9,219.249.0.41,BENIGN,BENIGN
134.221.96.15,11.31.0.41,BENIGN,BENIGN
134.221.96.3,75.52.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.3,205.85.4.207,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.1,24.215.0.20,BENIGN,BENIGN
134.221.96.15,18.252.0.43,BENIGN,BENIGN
134.221.96.3,185.232.0.20,BENIGN,BENIGN
134.221.96.9,102.147.4.214,BENIGN,BENIGN
134.221.96.15,245.246.0.40,BENIGN,BENIGN
134.221.96.12,161.225.0.40,BENIGN,BENIGN
134.221.96.6,8.135.0.42,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.0,29.68.0.41,BENIGN,BENIGN
134.221.96.7,25.223.0.154,BENIGN,BENIGN
134.221.96.15,41.57.2.22,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.2,154.25.0.20,BENIGN,BENIGN
134.221.96.7,102.67.0.39,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.9,160.7.4.210,BENIGN,BENIGN
134.221.96.6,130.58.0.20,BENIGN,BENIGN
134.221.96.10,138.138.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.1,204.49.0.41,BENIGN,BENIGN
134.221.96.15,41.57.0.40,BENIGN,BENIGN
134.221.96.1,40.87.4.214,BENIGN,BENIGN
134.221.96.13,179.91.0.87,BENIGN,BENIGN
134.221.96.4,231.48.0.39,BENIGN,BENIGN
134.221.96.14,42.57.0.44,BENIGN,BENIGN
134.221.96.4,106.162.0.37,BENIGN,BENIGN
134.221.96.15,150.126.4.214,BENIGN,BENIGN
134.221.96.3,31.42.0.20,BENIGN,BENIGN
134.221.96.8,2.221.4.214,BENIGN,BENIGN
134.221.96.7,25.223.0.147,BENIGN,BENIGN
134.221.96.4,206.147.0.20,BENIGN,BENIGN
134.221.96.1,194.131.0.20,BENIGN,BENIGN
134.221.96.1,170.205.0.45,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.10,183.105.1.101,BENIGN,BENIGN
134.221.96.12,161.98.0.40,BENIGN,BENIGN
134.221.96.15,190.46.0.41,BENIGN,BENIGN
134.221.96.15,66.95.0.47,BENIGN,BENIGN
134.221.96.5,141.117.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.3,194.45.0.40,BENIGN,BENIGN
134.221.96.15,206.189.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.5,99.229.5.84,BENIGN,BENIGN
134.221.96.0,33.179.4.153,BENIGN,BENIGN
134.221.96.15,66.95.1.85,BENIGN,BENIGN
134.221.96.12,250.120.4.210,BENIGN,BENIGN
23.55.136.38,192.168.18.20,BENIGN,BENIGN
134.221.96.3,180.47.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.1,6.38.0.55,BENIGN,BENIGN
134.221.96.3,21.171.0.43,BENIGN,BENIGN
134.221.96.9,84.192.0.41,BENIGN,BENIGN
134.221.96.6,209.20.0.20,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.0,33.179.0.47,BENIGN,BENIGN
134.221.96.15,235.15.0.20,BENIGN,BENIGN
134.221.96.15,154.237.0.39,BENIGN,BENIGN
134.221.96.3,34.193.0.40,BENIGN,BENIGN
134.221.96.12,131.15.0.20,BENIGN,BENIGN
134.221.96.3,218.58.0.48,BENIGN,BENIGN
134.221.96.15,33.70.0.46,BENIGN,BENIGN
134.221.96.9,129.191.0.48,BENIGN,BENIGN
134.221.96.1,149.216.0.40,BENIGN,BENIGN
134.221.96.10,183.105.1.73,BENIGN,BENIGN
134.221.96.3,34.193.0.46,BENIGN,BENIGN
134.221.96.12,169.22.0.20,BENIGN,BENIGN
134.221.96.2,138.131.5.132,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.4,172.169.0.47,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.9,160.7.0.42,BENIGN,BENIGN
134.221.96.15,150.126.0.41,BENIGN,BENIGN
134.221.96.4,172.169.0.41,BENIGN,BENIGN
134.221.96.15,126.138.0.43,BENIGN,BENIGN
134.221.96.12,217.247.0.42,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.15,66.95.1.104,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.1,186.86.0.20,BENIGN,BENIGN
204.79.197.219,192.168.18.20,BENIGN,BENIGN
134.221.96.5,109.254.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.11,183.228.0.43,BENIGN,BENIGN
134.221.96.15,143.13.0.43,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.4,106.162.0.50,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.3,62.30.0.39,BENIGN,BENIGN
134.221.96.15,33.70.0.42,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.10,183.105.4.214,BENIGN,BENIGN
134.221.96.12,217.247.0.40,BENIGN,BENIGN
134.221.96.13,68.16.4.214,BENIGN,BENIGN
134.221.96.7,102.67.0.44,BENIGN,BENIGN
134.221.96.9,90.251.0.43,BENIGN,BENIGN
134.221.96.9,238.131.0.37,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.4,106.162.0.52,BENIGN,BENIGN
134.221.96.7,253.17.0.20,BENIGN,BENIGN
134.221.96.4,22.226.0.40,BENIGN,BENIGN
134.221.96.11,108.43.0.20,BENIGN,BENIGN
68.67.160.136,192.168.18.20,BENIGN,BENIGN
13.227.107.36,192.168.18.20,BENIGN,BENIGN
134.221.96.0,200.1.0.40,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.9,245.220.0.42,BENIGN,BENIGN
134.221.96.6,44.115.1.84,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.1,149.216.0.42,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.0,29.68.0.47,BENIGN,BENIGN
134.221.96.8,81.208.0.40,BENIGN,BENIGN
134.221.96.0,11.98.0.43,BENIGN,BENIGN
134.221.96.13,229.241.0.40,BENIGN,BENIGN
134.221.96.9,129.191.4.214,BENIGN,BENIGN
134.221.96.3,218.58.0.37,BENIGN,BENIGN
134.221.96.4,172.169.0.84,BENIGN,BENIGN
134.221.96.12,60.96.0.45,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.13,32.56.0.41,BENIGN,BENIGN
134.221.96.1,204.49.0.45,BENIGN,BENIGN
134.221.96.5,93.145.4.214,BENIGN,BENIGN
134.221.96.8,202.33.0.20,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.3,205.85.0.41,BENIGN,BENIGN
134.221.96.3,180.47.2.165,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.0,115.176.5.132,BENIGN,BENIGN
134.221.96.6,133.139.0.41,BENIGN,BENIGN
134.221.96.3,194.45.0.42,BENIGN,BENIGN
134.221.96.15,196.104.0.20,BENIGN,BENIGN
134.221.96.8,5.169.0.151,BENIGN,BENIGN
134.221.96.8,88.75.2.89,BENIGN,BENIGN
134.221.96.14,50.169.0.20,BENIGN,BENIGN
68.67.153.38,192.168.18.20,BENIGN,BENIGN
134.221.96.12,193.166.0.39,BENIGN,BENIGN
134.221.96.9,219.249.0.45,BENIGN,BENIGN
134.221.96.0,11.98.0.47,BENIGN,BENIGN
134.221.96.0,115.176.0.20,BENIGN,BENIGN
134.221.96.11,146.78.0.40,BENIGN,BENIGN
134.221.96.1,149.216.0.46,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.2,52.143.0.40,BENIGN,BENIGN
134.221.96.4,64.12.0.40,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.7,102.67.0.40,BENIGN,BENIGN
134.221.96.9,84.192.4.214,BENIGN,BENIGN
134.221.96.0,29.68.0.43,BENIGN,BENIGN
134.221.96.7,208.118.0.20,BENIGN,BENIGN
134.221.96.0,33.179.0.41,BENIGN,BENIGN
134.221.96.4,26.3.0.40,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.5,202.182.0.59,BENIGN,BENIGN
134.221.96.11,230.248.1.94,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.13,229.241.0.46,BENIGN,BENIGN
192.168.18.20,172.217.29.194,BENIGN,BENIGN
134.221.96.15,245.246.0.42,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.2,245.208.5.132,BENIGN,BENIGN
134.221.96.5,120.96.0.20,BENIGN,BENIGN
134.221.96.11,146.78.0.44,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.10,12.213.0.46,BENIGN,BENIGN
134.221.96.14,42.57.0.40,BENIGN,BENIGN
134.221.96.2,242.192.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.1,250.149.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.3,92.52.4.214,BENIGN,BENIGN
134.221.96.15,156.141.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.13,229.241.0.44,BENIGN,BENIGN
134.221.96.2,163.42.0.20,BENIGN,BENIGN
134.221.96.3,205.85.0.47,BENIGN,BENIGN
134.221.96.14,138.181.0.43,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.5,32.81.0.39,BENIGN,BENIGN
134.221.96.10,183.105.0.41,BENIGN,BENIGN
134.221.96.9,245.193.0.20,BENIGN,BENIGN
134.221.96.7,74.222.0.42,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.2,138.131.0.20,BENIGN,BENIGN
134.221.96.4,108.182.0.43,ATTACK,BENIGN
134.221.96.15,33.70.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.14,151.203.0.43,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.13,179.91.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.10,183.105.1.68,BENIGN,BENIGN
134.221.96.6,217.100.0.48,BENIGN,BENIGN
134.221.96.15,121.54.0.47,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.0,11.98.1.111,BENIGN,BENIGN
134.221.96.6,209.20.5.132,BENIGN,BENIGN
134.221.96.9,160.7.0.39,BENIGN,BENIGN
20.189.173.13,192.168.18.20,BENIGN,BENIGN
134.221.96.4,26.3.0.39,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.10,12.213.0.42,BENIGN,BENIGN
134.221.96.15,245.246.0.48,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.1,115.162.5.100,BENIGN,BENIGN
134.221.96.15,134.171.4.214,BENIGN,BENIGN
134.221.96.0,11.98.0.41,BENIGN,BENIGN
134.221.96.15,154.237.0.42,BENIGN,BENIGN
134.221.96.11,146.78.0.175,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.10,183.105.4.207,BENIGN,BENIGN
134.221.96.14,151.203.0.41,BENIGN,BENIGN
134.221.96.15,154.237.0.46,BENIGN,BENIGN
134.221.96.7,74.222.0.40,BENIGN,BENIGN
134.221.96.14,151.203.0.47,BENIGN,BENIGN
134.221.96.15,33.70.4.210,BENIGN,BENIGN
134.221.96.4,108.182.0.41,BENIGN,BENIGN
134.221.96.4,172.169.0.88,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.3,205.85.0.45,BENIGN,BENIGN
134.221.96.0,33.179.4.166,BENIGN,BENIGN
134.221.96.2,245.208.0.20,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.1,149.216.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.8,5.169.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.12,18.178.0.41,BENIGN,BENIGN
134.221.96.10,49.69.0.38,BENIGN,BENIGN
134.221.96.9,90.251.0.45,BENIGN,BENIGN
134.221.96.8,113.12.0.20,BENIGN,BENIGN
134.221.96.2,30.66.0.40,BENIGN,BENIGN
134.221.96.14,151.203.0.45,BENIGN,BENIGN
134.221.96.13,68.164.4.214,BENIGN,BENIGN
134.221.96.8,58.149.4.214,BENIGN,BENIGN
134.221.96.1,59.168.0.59,BENIGN,BENIGN
134.221.96.11,183.228.4.214,BENIGN,BENIGN
134.221.96.15,66.95.0.199,BENIGN,BENIGN
134.221.96.9,90.251.0.41,BENIGN,BENIGN
134.221.96.1,150.248.0.20,BENIGN,BENIGN
134.221.96.15,207.88.0.20,BENIGN,BENIGN
134.221.96.1,149.216.0.210,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.0,138.86.0.20,BENIGN,BENIGN
134.221.96.7,74.222.0.44,BENIGN,BENIGN
134.221.96.9,224.242.0.37,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.1,40.87.0.43,BENIGN,BENIGN
134.221.96.1,253.65.0.20,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.15,11.31.4.214,BENIGN,BENIGN
134.221.96.15,183.4.2.132,BENIGN,BENIGN
134.221.96.5,43.251.4.214,BENIGN,BENIGN
134.221.96.15,154.237.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.5,166.79.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.11,230.248.0.48,BENIGN,BENIGN
134.221.96.8,98.71.0.20,BENIGN,BENIGN
134.221.96.5,197.231.3.94,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.3,103.163.0.39,BENIGN,BENIGN
134.221.96.5,223.63.0.20,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.4,26.3.0.43,BENIGN,BENIGN
134.221.96.11,230.248.4.214,BENIGN,BENIGN
134.221.96.8,58.149.0.40,BENIGN,BENIGN
134.221.96.9,160.7.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.4,64.12.0.39,BENIGN,BENIGN
134.221.96.14,171.37.0.39,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.1,225.239.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.6,44.115.0.41,BENIGN,BENIGN
134.221.96.0,29.68.0.45,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.2,163.42.5.132,BENIGN,BENIGN
134.221.96.3,218.58.0.42,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.1,226.70.0.20,BENIGN,BENIGN
40.90.8.111,192.168.18.20,BENIGN,BENIGN
134.221.96.9,148.191.0.42,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.3,103.163.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.0,169.70.0.20,BENIGN,BENIGN
134.221.96.14,42.57.0.39,BENIGN,BENIGN
134.221.96.2,40.249.0.40,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.4,28.38.4.214,BENIGN,BENIGN
134.221.96.13,181.93.0.43,BENIGN,BENIGN
134.221.96.15,154.237.0.40,BENIGN,BENIGN
134.221.96.15,79.68.0.44,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.14,42.57.0.210,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.3,122.179.0.47,BENIGN,BENIGN
134.221.96.5,95.53.0.43,BENIGN,BENIGN
134.221.96.0,33.179.0.118,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.2,227.25.0.20,BENIGN,BENIGN
134.221.96.13,229.241.0.48,ATTACK,BENIGN
134.221.96.2,6.185.4.214,BENIGN,BENIGN
192.168.18.20,224.0.0.252,BENIGN,BENIGN
134.221.96.1,76.243.0.39,BENIGN,BENIGN
134.221.96.5,143.123.0.40,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.9,160.7.0.48,BENIGN,BENIGN
134.221.96.7,102.67.0.47,BENIGN,BENIGN
134.221.96.13,5.36.0.41,BENIGN,BENIGN
134.221.96.9,111.182.0.48,BENIGN,BENIGN
134.221.96.13,229.241.0.43,BENIGN,BENIGN
134.221.96.5,220.56.0.37,BENIGN,BENIGN
134.221.96.0,33.179.0.40,BENIGN,BENIGN
134.221.96.2,242.192.0.40,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.9,100.105.0.41,BENIGN,BENIGN
134.221.96.8,239.32.0.40,BENIGN,BENIGN
134.221.96.2,52.143.0.39,BENIGN,BENIGN
134.221.96.12,14.3.0.20,BENIGN,BENIGN
134.221.96.12,250.120.0.42,BENIGN,BENIGN
134.221.96.13,68.16.0.39,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.2,52.143.0.43,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.4,89.179.0.41,BENIGN,BENIGN
134.221.96.14,151.203.1.1,BENIGN,BENIGN
134.221.96.2,40.249.0.87,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.0,29.68.0.40,BENIGN,BENIGN
134.221.96.5,220.56.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.12,250.120.0.47,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.3,34.193.4.211,BENIGN,BENIGN
134.221.96.1,125.12.0.41,BENIGN,BENIGN
134.221.96.8,177.99.0.40,BENIGN,BENIGN
134.221.96.15,121.54.0.39,BENIGN,BENIGN
134.221.96.0,11.98.1.143,BENIGN,BENIGN
134.221.96.14,209.38.4.214,BENIGN,BENIGN
134.221.96.8,214.84.4.214,BENIGN,BENIGN
134.221.96.11,183.228.0.41,BENIGN,BENIGN
134.221.96.12,161.98.0.42,BENIGN,BENIGN
134.221.96.4,108.182.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.4,108.182.0.37,BENIGN,BENIGN
134.221.96.5,86.38.0.44,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.13,93.132.0.59,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.4,208.5.0.41,BENIGN,BENIGN
134.221.96.13,71.98.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.2,52.143.4.210,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.1,204.49.4.214,BENIGN,BENIGN
134.221.96.9,160.7.0.43,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.3,34.193.0.47,BENIGN,BENIGN
134.221.96.12,63.202.5.132,BENIGN,BENIGN
134.221.96.15,66.95.4.214,BENIGN,BENIGN
134.221.96.3,84.141.0.49,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.1,149.216.0.41,BENIGN,BENIGN
134.221.96.5,99.229.0.20,BENIGN,BENIGN
134.221.96.12,63.202.0.20,BENIGN,BENIGN
134.221.96.4,172.169.0.48,BENIGN,BENIGN
134.221.96.6,62.2.0.20,BENIGN,BENIGN
134.221.96.10,146.170.0.20,BENIGN,BENIGN
134.221.96.9,223.117.4.214,BENIGN,BENIGN
134.221.96.10,49.69.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.15,66.95.1.103,BENIGN,BENIGN
134.221.96.14,32.26.0.20,BENIGN,BENIGN
134.221.96.10,183.105.1.74,BENIGN,BENIGN
134.221.96.5,197.231.0.37,BENIGN,BENIGN
134.221.96.5,143.123.0.45,BENIGN,BENIGN
134.221.96.10,138.138.0.44,BENIGN,BENIGN
134.221.96.12,161.225.3.70,BENIGN,BENIGN
134.221.96.7,128.222.0.41,BENIGN,BENIGN
134.221.96.7,25.223.0.47,BENIGN,BENIGN
134.221.96.3,205.85.0.51,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
8.6.0.1,8.0.6.4,BENIGN,BENIGN
134.221.96.1,149.216.0.195,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
172.217.172.38,192.168.18.20,BENIGN,BENIGN
134.221.96.7,153.159.4.214,BENIGN,BENIGN
134.221.96.10,49.69.0.45,BENIGN,BENIGN
134.221.96.8,192.243.0.43,BENIGN,BENIGN
134.221.96.3,218.58.0.47,BENIGN,BENIGN
134.221.96.11,241.125.4.214,BENIGN,BENIGN
134.221.96.14,171.37.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.15,62.55.0.20,BENIGN,BENIGN
134.221.96.15,33.70.0.40,BENIGN,BENIGN
134.221.96.14,92.229.0.37,BENIGN,BENIGN
134.221.96.2,76.128.0.41,BENIGN,BENIGN
134.221.96.4,172.169.0.43,BENIGN,BENIGN
134.221.96.8,162.96.0.37,BENIGN,BENIGN
134.221.96.14,50.127.0.86,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.0,33.179.3.215,BENIGN,BENIGN
134.221.96.15,79.68.0.243,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.4,106.162.0.51,BENIGN,BENIGN
134.221.96.3,34.193.0.42,BENIGN,BENIGN
134.221.96.5,128.29.0.40,BENIGN,BENIGN
134.221.96.9,238.131.4.214,BENIGN,BENIGN
134.221.96.4,161.54.4.214,BENIGN,BENIGN
134.221.96.1,149.216.0.202,ATTACK,BENIGN
134.221.96.1,74.115.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.6,44.115.1.89,BENIGN,BENIGN
134.221.96.5,32.81.0.41,BENIGN,BENIGN
134.221.96.9,207.102.0.20,BENIGN,BENIGN
134.221.96.2,52.143.4.214,BENIGN,BENIGN
134.221.96.8,5.169.0.172,BENIGN,BENIGN
192.168.18.20,172.217.28.162,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.10,146.170.5.100,BENIGN,BENIGN
134.221.96.12,250.120.4.214,BENIGN,BENIGN
134.221.96.8,214.84.0.39,BENIGN,BENIGN
134.221.96.6,140.100.0.39,BENIGN,BENIGN
134.221.96.12,161.98.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.1,89.209.4.214,BENIGN,BENIGN
134.221.96.10,138.138.0.45,BENIGN,BENIGN
134.221.96.8,2.221.0.39,BENIGN,BENIGN
134.221.96.3,188.85.0.45,BENIGN,BENIGN
134.221.96.5,86.38.0.40,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.8,88.75.2.133,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.8,5.169.0.44,BENIGN,BENIGN
191.237.206.80,192.168.18.20,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.11,213.209.0.20,BENIGN,BENIGN
134.221.96.11,231.154.4.214,BENIGN,BENIGN
134.221.96.4,64.12.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.15,18.252.4.214,BENIGN,BENIGN
